component,consolidated_name,component_size,austraits_trait_name,bien_trait_name,gift_trait_name,try_trait_id
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_min,27
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_min,3044
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_max,918
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_max,27
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_max,3044
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_mean,918
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_mean,27
3,Fruit length,14,fruit_length,maximum fruit length,Fruit_length_mean,3044
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_min,918
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_min,27
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_min,3044
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_max,918
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_max,27
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_max,3044
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_mean,918
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_mean,27
3,Fruit length,14,fruit_length,minimum fruit length,Seed_length_mean,3044
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_min,918
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_min,27
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_min,3044
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_max,918
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_max,27
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_max,3044
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_mean,918
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_mean,27
3,Fruit length,14,fruit_length,minimum fruit length,Fruit_length_mean,3044
3,Fruit length,14,fruit_length,seed length,Seed_length_min,918
3,Fruit length,14,fruit_length,seed length,Seed_length_min,27
3,Fruit length,14,fruit_length,seed length,Seed_length_min,3044
3,Fruit length,14,fruit_length,seed length,Seed_length_max,918
3,Fruit length,14,fruit_length,seed length,Seed_length_max,27
3,Fruit length,14,fruit_length,seed length,Seed_length_max,3044
3,Fruit length,14,fruit_length,seed length,Seed_length_mean,918
3,Fruit length,14,fruit_length,seed length,Seed_length_mean,27
3,Fruit length,14,fruit_length,seed length,Seed_length_mean,3044
3,Fruit length,14,fruit_length,seed length,Fruit_length_min,918
3,Fruit length,14,fruit_length,seed length,Fruit_length_min,27
3,Fruit length,14,fruit_length,seed length,Fruit_length_min,3044
3,Fruit length,14,fruit_length,seed length,Fruit_length_max,918
3,Fruit length,14,fruit_length,seed length,Fruit_length_max,27
3,Fruit length,14,fruit_length,seed length,Fruit_length_max,3044
3,Fruit length,14,fruit_length,seed length,Fruit_length_mean,918
3,Fruit length,14,fruit_length,seed length,Fruit_length_mean,27
3,Fruit length,14,fruit_length,seed length,Fruit_length_mean,3044
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_min,918
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_min,27
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_min,3044
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_max,918
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_max,27
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_max,3044
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_mean,918
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_mean,27
3,Fruit length,14,seed_length,maximum fruit length,Seed_length_mean,3044
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_min,918
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_min,27
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_min,3044
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_max,918
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_max,27
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_max,3044
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_mean,918
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_mean,27
3,Fruit length,14,seed_length,maximum fruit length,Fruit_length_mean,3044
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_min,918
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_min,27
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_min,3044
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_max,918
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_max,27
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_max,3044
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_mean,918
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_mean,27
3,Fruit length,14,seed_length,minimum fruit length,Seed_length_mean,3044
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_min,918
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_min,27
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_min,3044
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_max,918
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_max,27
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_max,3044
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_mean,918
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_mean,27
3,Fruit length,14,seed_length,minimum fruit length,Fruit_length_mean,3044
3,Fruit length,14,seed_length,seed length,Seed_length_min,918
3,Fruit length,14,seed_length,seed length,Seed_length_min,27
3,Fruit length,14,seed_length,seed length,Seed_length_min,3044
3,Fruit length,14,seed_length,seed length,Seed_length_max,918
3,Fruit length,14,seed_length,seed length,Seed_length_max,27
3,Fruit length,14,seed_length,seed length,Seed_length_max,3044
3,Fruit length,14,seed_length,seed length,Seed_length_mean,918
3,Fruit length,14,seed_length,seed length,Seed_length_mean,27
3,Fruit length,14,seed_length,seed length,Seed_length_mean,3044
3,Fruit length,14,seed_length,seed length,Fruit_length_min,918
3,Fruit length,14,seed_length,seed length,Fruit_length_min,27
3,Fruit length,14,seed_length,seed length,Fruit_length_min,3044
3,Fruit length,14,seed_length,seed length,Fruit_length_max,918
3,Fruit length,14,seed_length,seed length,Fruit_length_max,27
3,Fruit length,14,seed_length,seed length,Fruit_length_max,3044
3,Fruit length,14,seed_length,seed length,Fruit_length_mean,918
3,Fruit length,14,seed_length,seed length,Fruit_length_mean,27
3,Fruit length,14,seed_length,seed length,Fruit_length_mean,3044
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3058
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3114
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3108
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3110
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3112
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3109
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3111
4,Leaf area,12,leaf_area,leaf area,Leaf_size_mean,3113
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3058
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3114
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3108
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3110
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3112
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3109
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3111
4,Leaf area,12,leaflet_area,leaf area,Leaf_size_mean,3113
5,Fruit type,12,fruit_type,fruit type,Fruit_type_1,2940
5,Fruit type,12,fruit_type,fruit type,Fruit_type_1,2939
5,Fruit type,12,fruit_type,fruit type,Fruit_type_1,99
5,Fruit type,12,fruit_type,fruit type,Fruit_type_1,350
5,Fruit type,12,fruit_type,fruit type,Dehiscence_1,2940
5,Fruit type,12,fruit_type,fruit type,Dehiscence_1,2939
5,Fruit type,12,fruit_type,fruit type,Dehiscence_1,99
5,Fruit type,12,fruit_type,fruit type,Dehiscence_1,350
5,Fruit type,12,fruit_type,fruit type,Fruit_dryness_1,2940
5,Fruit type,12,fruit_type,fruit type,Fruit_dryness_1,2939
5,Fruit type,12,fruit_type,fruit type,Fruit_dryness_1,99
5,Fruit type,12,fruit_type,fruit type,Fruit_dryness_1,350
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_type_1,2940
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_type_1,2939
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_type_1,99
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_type_1,350
5,Fruit type,12,fruit_fleshiness,fruit type,Dehiscence_1,2940
5,Fruit type,12,fruit_fleshiness,fruit type,Dehiscence_1,2939
5,Fruit type,12,fruit_fleshiness,fruit type,Dehiscence_1,99
5,Fruit type,12,fruit_fleshiness,fruit type,Dehiscence_1,350
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_dryness_1,2940
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_dryness_1,2939
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_dryness_1,99
5,Fruit type,12,fruit_fleshiness,fruit type,Fruit_dryness_1,350
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_type_1,2940
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_type_1,2939
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_type_1,99
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_type_1,350
5,Fruit type,12,fruit_dehiscence,fruit type,Dehiscence_1,2940
5,Fruit type,12,fruit_dehiscence,fruit type,Dehiscence_1,2939
5,Fruit type,12,fruit_dehiscence,fruit type,Dehiscence_1,99
5,Fruit type,12,fruit_dehiscence,fruit type,Dehiscence_1,350
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_dryness_1,2940
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_dryness_1,2939
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_dryness_1,99
5,Fruit type,12,fruit_dehiscence,fruit type,Fruit_dryness_1,350
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_type_1,2940
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_type_1,2939
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_type_1,99
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_type_1,350
5,Fruit type,12,diaspore_fleshiness,fruit type,Dehiscence_1,2940
5,Fruit type,12,diaspore_fleshiness,fruit type,Dehiscence_1,2939
5,Fruit type,12,diaspore_fleshiness,fruit type,Dehiscence_1,99
5,Fruit type,12,diaspore_fleshiness,fruit type,Dehiscence_1,350
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_dryness_1,2940
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_dryness_1,2939
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_dryness_1,99
5,Fruit type,12,diaspore_fleshiness,fruit type,Fruit_dryness_1,350
6,Leaf work to punch,12,leaf_work_to_punch,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_punch,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,leaf_work_to_punch_adjusted,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_punch_adjusted,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,leaf_work_to_shear,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_shear,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,leaf_work_to_shear_adjusted,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_shear_adjusted,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,leaf_work_to_tear,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_tear,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,leaf_work_to_tear_adjusted,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,leaf_work_to_tear_adjusted,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,stem_modulus_of_elasticity,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,stem_modulus_of_elasticity,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,xylem_modulus_of_elasticity,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,xylem_modulus_of_elasticity,Leaf lamina fracture toughness,NA,1226
6,Leaf work to punch,12,modulus_of_rupture,Leaf lamina fracture toughness,NA,2
6,Leaf work to punch,12,modulus_of_rupture,Leaf lamina fracture toughness,NA,1226
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,45
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,3087
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,4037
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,1265
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,4032
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,4038
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance for H2O per leaf area,NA,3882
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance per leaf area,NA,45
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance per leaf area,NA,3087
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance per leaf area,NA,4037
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance per leaf area,NA,1265
7,Leaf stomatal conductance to water vapour per unit leaf area under ambient conditions (gsw),12,leaf_stomatal_conductance_per_area_ambient,leaf stomatal conductance per leaf area,NA,4032
